"id","bicuartal","cuartal","date","equinoccial","inicial","lleno","luna_id","nuevo","selecto","soe_id","solsticial","invertido","tricuartal","year"
1,1,0,"0001-06-22 22:45:50",0,0,1,24,0,0,2,1,0,0,1
2,0,0,"0002-09-23 15:23:20",1,0,0,86,1,0,7,0,0,1,2
3,0,0,"0002-12-21 08:02:33",0,1,0,98,1,0,8,1,0,0,2
4,1,0,"0005-06-22 22:05:37",0,0,0,222,1,0,18,1,0,0,5
5,0,0,"0006-09-23 14:45:35",1,0,1,284,0,0,23,0,0,1,6
6,0,0,"0006-12-21 07:40:04",0,1,1,296,0,0,24,1,0,0,6
7,0,1,"0007-03-21 10:47:10",1,0,1,308,0,0,25,0,0,0,7
8,0,0,"0010-09-23 14:06:55",1,0,0,482,1,0,39,0,0,1,10
9,0,1,"0011-03-21 09:57:27",1,0,0,506,1,0,41,0,0,0,11
10,0,0,"0017-09-23 06:37:54",1,0,1,828,0,0,67,0,0,1,17
11,1,0,"0020-06-22 12:56:21",0,0,1,964,0,0,78,1,0,0,20
12,0,0,"0021-09-23 05:59:11",1,0,0,1026,1,0,83,0,0,1,21
13,0,0,"0021-12-20 22:54:54",0,1,0,1038,1,0,84,1,0,0,21
14,1,0,"0024-06-22 12:21:49",0,0,0,1162,1,0,94,1,0,0,24
15,0,0,"0025-09-23 05:22:00",1,0,1,1224,0,0,99,0,0,1,25
16,0,0,"0025-12-20 22:14:10",0,1,1,1236,0,0,100,1,0,0,25
17,0,1,"0030-03-21 00:24:12",1,0,0,1446,1,0,117,0,0,0,30
18,0,1,"0034-03-20 23:36:37",1,0,1,1644,0,0,133,0,0,0,34
19,0,0,"0036-09-22 21:15:39",1,0,1,1768,0,0,143,0,0,1,36
20,0,0,"0036-12-20 14:11:45",0,1,1,1780,0,0,144,1,0,0,36
21,1,0,"0039-06-23 03:09:16",0,0,1,1904,0,0,154,1,0,0,39
22,0,0,"0040-09-22 20:38:55",1,0,0,1966,1,0,159,0,0,1,40
23,0,0,"0040-12-20 13:42:07",0,1,0,1978,1,0,160,1,0,0,40
24,1,0,"0043-06-23 02:28:30",0,0,0,2102,1,0,170,1,0,0,43
25,0,0,"0044-12-20 13:04:39",0,1,1,2176,0,0,176,1,0,0,44
26,0,1,"0049-03-20 14:48:18",1,0,0,2386,1,0,193,0,0,0,49
27,0,1,"0053-03-20 13:54:09",1,0,1,2584,0,0,209,0,0,0,53
28,1,0,"0054-06-22 18:08:20",0,0,0,2646,1,0,214,1,0,0,54
29,0,0,"0055-09-23 11:51:36",1,0,1,2708,0,0,219,0,0,1,55
30,0,0,"0055-12-21 05:02:25",0,1,1,2720,0,0,220,1,0,0,55
31,1,0,"0058-06-22 17:30:38",0,0,1,2844,0,0,230,1,0,0,58
32,0,0,"0059-09-23 11:11:32",1,0,0,2906,1,0,235,0,0,1,59
33,0,0,"0059-12-21 04:24:18",0,1,0,2918,1,0,236,1,0,0,59
34,1,0,"0062-06-22 16:42:38",0,0,0,3042,1,0,246,1,0,0,62
35,0,1,"0064-03-20 05:51:43",1,0,1,3128,0,0,253,0,0,0,64
36,0,1,"0068-03-20 05:16:18",1,0,0,3326,1,0,269,0,0,0,68
37,0,1,"0072-03-20 04:17:58",1,0,1,3524,0,0,285,0,0,0,72
38,1,0,"0073-06-22 08:31:02",0,0,0,3586,1,0,290,1,0,0,73
39,0,0,"0074-12-20 19:46:25",0,1,1,3660,0,0,296,1,0,0,74
40,1,0,"0077-06-22 07:42:35",0,0,1,3784,0,0,306,1,0,0,77
41,0,0,"0078-09-23 01:45:14",1,0,0,3846,1,0,311,0,0,1,78
42,0,0,"0078-12-20 19:17:53",0,1,0,3858,1,0,312,1,0,0,78
43,0,0,"0082-09-23 01:04:55",1,0,1,4044,0,0,327,0,0,1,82
44,0,1,"0083-03-20 20:22:42",1,0,1,4068,0,0,329,0,0,0,83
45,0,1,"0087-03-20 19:35:53",1,0,0,4266,1,0,345,0,0,0,87
46,1,0,"0092-06-21 22:44:16",0,0,0,4526,1,0,366,1,0,0,92
47,0,0,"0093-12-20 10:36:48",0,1,1,4600,0,0,372,1,0,0,93
48,1,0,"0096-06-21 21:57:26",0,0,1,4724,0,0,382,1,0,0,96
49,0,0,"0097-09-22 16:18:53",1,0,0,4786,1,0,387,0,0,1,97
50,0,0,"0097-12-20 09:55:08",0,1,0,4798,1,0,388,1,0,0,97
51,0,1,"0098-03-20 11:29:28",1,0,0,4810,1,0,389,0,0,0,98
52,0,0,"0101-09-23 15:46:18",1,0,1,4984,0,0,403,0,0,1,101
53,0,1,"0102-03-21 10:55:14",1,0,1,5008,0,0,405,0,0,0,102
54,0,1,"0106-03-21 10:09:16",1,0,0,5206,1,0,421,0,0,0,106
55,1,0,"0111-06-23 12:48:20",0,0,0,5466,1,0,442,1,0,0,111
56,0,0,"0112-09-23 07:36:03",1,0,1,5528,0,0,447,0,0,1,112
57,0,0,"0112-12-21 01:24:49",0,1,1,5540,0,0,448,1,0,0,112
58,1,0,"0115-06-23 12:05:39",0,0,1,5664,0,0,458,1,0,0,115
59,0,0,"0116-09-23 06:53:12",1,0,0,5726,1,0,463,0,0,1,116
60,0,0,"0116-12-21 00:43:27",0,1,0,5738,1,0,464,1,0,0,116
61,0,1,"0117-03-21 02:00:59",1,0,0,5750,1,0,465,0,0,0,117
62,0,0,"0120-09-23 06:25:07",1,0,1,5924,0,0,479,0,0,1,120
63,0,0,"0120-12-21 00:06:15",0,1,1,5936,0,0,480,1,0,0,120
64,0,1,"0121-03-21 01:18:37",1,0,1,5948,0,0,481,0,0,0,121
65,0,1,"0125-03-21 00:31:19",1,0,0,6146,1,0,497,0,0,0,125
66,1,0,"0130-06-23 03:08:55",0,0,0,6406,1,0,518,1,0,0,130
67,0,0,"0131-09-23 22:10:02",1,0,1,6468,0,0,523,0,0,1,131
68,0,0,"0131-12-21 16:01:51",0,1,1,6480,0,0,524,1,0,0,131
69,1,0,"0134-06-23 02:19:07",0,0,1,6604,0,0,534,1,0,0,134
70,0,0,"0135-09-23 21:33:32",1,0,0,6666,1,0,539,0,0,1,135
71,0,0,"0135-12-21 15:32:37",0,1,0,6678,1,0,540,1,0,0,135
72,0,0,"0139-09-23 20:57:32",1,0,1,6864,0,0,555,0,0,1,139
73,0,0,"0139-12-21 14:58:13",0,1,1,6876,0,0,556,1,0,0,139
74,0,1,"0140-03-20 15:43:49",1,0,1,6888,0,0,557,0,0,0,140
75,0,1,"0144-03-20 14:50:37",1,0,0,7086,1,0,573,0,0,0,144
76,0,0,"0146-09-23 13:28:21",1,0,0,7210,1,0,583,0,0,1,146
77,1,0,"0149-06-22 17:22:45",0,0,0,7346,1,0,594,1,0,0,149
78,0,0,"0150-09-23 12:42:43",1,0,1,7408,0,0,599,0,0,1,150
79,0,0,"0150-12-21 06:55:26",0,1,1,7420,0,0,600,1,0,0,150
80,1,0,"0153-06-22 16:40:57",0,0,1,7544,0,0,610,1,0,0,153
81,0,0,"0154-09-23 12:04:50",1,0,0,7606,1,0,615,0,0,1,154
82,0,0,"0154-12-21 06:13:25",0,1,0,7618,1,0,616,1,0,0,154
83,1,0,"0157-06-22 16:01:55",0,0,0,7742,1,0,626,1,0,0,157
84,0,0,"0158-12-21 05:46:19",0,1,1,7816,0,0,632,1,0,0,158
85,0,1,"0159-03-21 06:02:49",1,0,1,7828,0,0,633,0,0,0,159
86,0,1,"0163-03-21 05:17:27",1,0,0,8026,1,0,649,0,0,0,163
87,1,0,"0164-06-22 08:31:51",0,0,1,8088,0,0,654,1,0,0,164
88,0,0,"0165-09-23 03:58:34",1,0,0,8150,1,0,659,0,0,1,165
89,0,0,"0165-12-20 22:18:19",0,1,0,8162,1,0,660,1,0,0,165
90,1,0,"0168-06-22 07:39:08",0,0,0,8286,1,0,670,1,0,0,168
91,0,0,"0169-09-23 03:17:15",1,0,1,8348,0,0,675,0,0,1,169
92,0,0,"0169-12-20 21:37:02",0,1,1,8360,0,0,676,1,0,0,169
93,1,0,"0172-06-22 06:50:15",0,0,1,8484,0,0,686,1,0,0,172
94,0,0,"0173-09-23 02:40:08",1,0,0,8546,1,0,691,0,0,1,173
95,0,0,"0173-12-20 21:06:18",0,1,0,8558,1,0,692,1,0,0,173
96,0,1,"0178-03-20 20:38:12",1,0,1,8768,0,0,709,0,0,0,178
97,0,1,"0182-03-20 19:36:06",1,0,0,8966,1,0,725,0,0,0,182
98,1,0,"0183-06-22 22:37:55",0,0,1,9028,0,0,730,1,0,0,183
99,0,0,"0184-12-20 13:06:07",0,1,0,9102,1,0,736,1,0,0,184
100,1,0,"0187-06-22 21:46:57",0,0,0,9226,1,0,746,1,0,0,187
101,0,0,"0188-09-22 17:45:52",1,0,1,9288,0,0,751,0,0,1,188
102,0,0,"0188-12-20 12:20:11",0,1,1,9300,0,0,752,1,0,0,188
103,1,0,"0191-06-22 21:04:29",0,0,1,9424,0,0,762,1,0,0,191
104,0,0,"0192-09-22 17:19:13",1,0,0,9486,1,0,767,0,0,1,192
105,0,0,"0192-12-20 11:46:21",0,1,0,9498,1,0,768,1,0,0,192
106,0,1,"0193-03-20 11:39:05",1,0,0,9510,1,0,769,0,0,0,193
107,0,1,"0197-03-20 11:05:13",1,0,1,9708,0,0,785,0,0,0,197
108,0,1,"0201-03-21 10:10:55",1,0,0,9906,1,0,801,0,0,0,201
109,1,0,"0202-06-23 12:52:26",0,0,1,9968,0,0,806,1,0,0,202
110,0,0,"0203-12-22 03:43:08",0,1,0,10042,1,0,812,1,0,0,203
111,1,0,"0206-06-23 11:52:27",0,0,0,10166,1,0,822,1,0,0,206
112,0,0,"0207-09-24 08:23:03",1,0,1,10228,0,0,827,0,0,1,207
113,0,0,"0207-12-22 03:08:52",0,1,1,10240,0,0,828,1,0,0,207
114,0,0,"0211-09-24 07:48:36",1,0,0,10426,1,0,843,0,0,1,211
115,0,0,"0211-12-22 02:35:45",0,1,0,10438,1,0,844,1,0,0,211
116,0,1,"0212-03-21 02:09:18",1,0,0,10450,1,0,845,0,0,0,212
117,0,1,"0216-03-21 01:21:06",1,0,1,10648,0,0,861,0,0,0,216
118,1,0,"0221-06-23 03:02:28",0,0,1,10908,0,0,882,1,0,0,221
119,1,0,"0225-06-23 02:12:57",0,0,0,11106,1,0,898,1,0,0,225
120,0,0,"0226-09-23 22:55:47",1,0,1,11168,0,0,903,0,0,1,226
121,0,0,"0226-12-21 17:46:42",0,1,1,11180,0,0,904,1,0,0,226
122,0,0,"0230-09-23 22:24:15",1,0,0,11366,1,0,919,0,0,1,230
123,0,0,"0230-12-21 17:26:36",0,1,0,11378,1,0,920,1,0,0,230
124,0,1,"0231-03-21 16:28:55",1,0,0,11390,1,0,921,0,0,0,231
125,0,1,"0235-03-21 15:46:21",1,0,1,11588,0,0,937,0,0,0,235
126,1,0,"0240-06-22 17:19:21",0,0,1,11848,0,0,958,1,0,0,240
127,0,0,"0241-09-23 14:10:34",1,0,0,11910,1,0,963,0,0,1,241
128,1,0,"0244-06-22 16:26:15",0,0,0,12046,1,0,974,1,0,0,244
129,0,0,"0245-09-23 13:29:53",1,0,1,12108,0,0,979,0,0,1,245
130,0,0,"0245-12-21 08:39:43",0,1,1,12120,0,0,980,1,0,0,245
131,1,0,"0248-06-22 15:55:25",0,0,1,12244,0,0,990,1,0,0,248
132,0,0,"0249-09-23 12:53:49",1,0,0,12306,1,0,995,0,0,1,249
133,0,0,"0249-12-21 08:05:44",0,1,0,12318,1,0,996,1,0,0,249
134,0,1,"0250-03-21 07:00:22",1,0,0,12330,1,0,997,0,0,0,250
135,0,1,"0254-03-21 06:04:27",1,0,1,12528,0,0,1013,0,0,0,254
136,1,0,"0259-06-23 07:30:59",0,0,1,12788,0,0,1034,1,0,0,259
137,0,0,"0260-09-23 04:39:00",1,0,0,12850,1,0,1039,0,0,1,260
138,0,0,"0260-12-20 23:58:15",0,1,0,12862,1,0,1040,1,0,0,260
139,1,0,"0263-06-23 06:42:23",0,0,0,12986,1,0,1050,1,0,0,263
140,0,0,"0264-09-23 04:11:26",1,0,1,13048,0,0,1055,0,0,1,264
141,0,0,"0264-12-20 23:25:04",0,1,1,13060,0,0,1056,1,0,0,264
142,1,0,"0267-06-23 05:57:40",0,0,1,13184,0,0,1066,1,0,0,267
143,0,0,"0268-09-23 03:26:57",1,0,0,13246,1,0,1071,0,0,1,268
144,0,0,"0268-12-20 22:52:18",0,1,0,13258,1,0,1072,1,0,0,268
145,0,1,"0269-03-20 21:32:02",1,0,0,13270,1,0,1073,0,0,0,269
146,0,1,"0273-03-20 20:42:23",1,0,1,13468,0,0,1089,0,0,0,273
147,1,0,"0278-06-22 21:36:42",0,0,1,13728,0,0,1110,1,0,0,278
148,0,0,"0279-09-23 19:19:41",1,0,0,13790,1,0,1115,0,0,1,279
149,0,0,"0279-12-21 14:46:40",0,1,0,13802,1,0,1116,1,0,0,279
150,1,0,"0282-06-22 20:51:47",0,0,0,13926,1,0,1126,1,0,0,282
151,0,0,"0283-09-23 18:39:27",1,0,1,13988,0,0,1131,0,0,1,283
152,0,0,"0283-12-21 14:10:57",0,1,1,14000,0,0,1132,1,0,0,283
153,1,0,"0286-06-22 20:10:47",0,0,1,14124,0,0,1142,1,0,0,286
154,0,0,"0287-12-21 13:32:41",0,1,0,14198,1,0,1148,1,0,0,287
155,0,1,"0288-03-20 11:48:50",1,0,0,14210,1,0,1149,0,0,0,288
156,0,1,"0292-03-20 11:09:58",1,0,1,14408,0,0,1165,0,0,0,292
157,1,0,"0293-06-22 12:49:30",0,0,0,14470,1,0,1170,1,0,0,293
158,0,1,"0296-03-20 10:13:57",1,0,0,14606,1,0,1181,0,0,0,296
159,1,0,"0297-06-22 11:53:30",0,0,1,14668,0,0,1186,1,0,0,297
160,0,0,"0298-09-23 09:53:39",1,0,0,14730,1,0,1191,0,0,1,298
161,0,0,"0298-12-21 05:25:59",0,1,0,14742,1,0,1192,1,0,0,298
162,1,0,"0301-06-23 11:05:18",0,0,0,14866,1,0,1202,1,0,0,301
163,0,0,"0302-09-24 09:13:19",1,0,1,14928,0,0,1207,0,0,1,302
164,0,0,"0302-12-22 05:02:01",0,1,1,14940,0,0,1208,1,0,0,302
165,0,1,"0307-03-22 02:18:20",1,0,0,15150,1,0,1225,0,0,0,307
166,0,1,"0311-03-22 01:25:09",1,0,1,15348,0,0,1241,0,0,0,311
167,1,0,"0312-06-23 03:05:44",0,0,0,15410,1,0,1246,1,0,0,312
168,0,1,"0315-03-22 00:35:04",1,0,0,15546,1,0,1257,0,0,0,315
169,1,0,"0316-06-23 02:02:23",0,0,1,15608,0,0,1262,1,0,0,316
170,0,0,"0317-09-24 00:19:58",1,0,0,15670,1,0,1267,0,0,1,317
171,0,0,"0317-12-21 20:18:30",0,1,0,15682,1,0,1268,1,0,0,317
172,1,0,"0320-06-23 01:29:32",0,0,0,15806,1,0,1278,1,0,0,320
173,0,0,"0321-09-23 23:45:17",1,0,1,15868,0,0,1283,0,0,1,321
174,0,0,"0321-12-21 19:42:19",0,1,1,15880,0,0,1284,1,0,0,321
175,0,1,"0322-03-21 17:25:03",1,0,1,15892,0,0,1285,0,0,0,322
176,0,1,"0326-03-21 16:39:28",1,0,0,16090,1,0,1301,0,0,0,326
177,0,1,"0330-03-21 15:58:24",1,0,1,16288,0,0,1317,0,0,0,330
178,1,0,"0331-06-23 17:16:17",0,0,0,16350,1,0,1322,1,0,0,331
179,1,0,"0335-06-23 16:19:40",0,0,1,16548,0,0,1338,1,0,0,335
180,0,0,"0336-09-23 14:59:49",1,0,0,16610,1,0,1343,0,0,1,336
181,0,0,"0336-12-21 11:06:38",0,1,0,16622,1,0,1344,1,0,0,336
182,0,0,"0340-09-23 14:17:25",1,0,1,16808,0,0,1359,0,0,1,340
183,0,0,"0340-12-21 10:30:10",0,1,1,16820,0,0,1360,1,0,0,340
184,0,1,"0341-03-21 07:59:01",1,0,1,16832,0,0,1361,0,0,0,341
185,0,0,"0344-09-23 13:45:44",1,0,0,17006,1,0,1375,0,0,1,344
186,0,1,"0345-03-21 07:10:52",1,0,0,17030,1,0,1377,0,0,0,345
187,1,0,"0350-06-23 07:18:21",0,0,0,17290,1,0,1398,1,0,0,350
188,1,0,"0354-06-23 06:32:17",0,0,1,17488,0,0,1414,1,0,0,354
189,0,0,"0355-09-24 05:30:44",1,0,0,17550,1,0,1419,0,0,1,355
190,0,0,"0355-12-22 01:47:07",0,1,0,17562,1,0,1420,1,0,0,355
191,1,0,"0358-06-23 05:49:37",0,0,0,17686,1,0,1430,1,0,0,358
192,0,0,"0359-09-24 04:58:22",1,0,1,17748,0,0,1435,0,0,1,359
193,0,0,"0359-12-22 01:13:17",0,1,1,17760,0,0,1436,1,0,0,359
194,0,1,"0360-03-20 22:15:33",1,0,1,17772,0,0,1437,0,0,0,360
195,0,0,"0363-09-24 04:19:10",1,0,0,17946,1,0,1451,0,0,1,363
196,0,1,"0364-03-20 21:44:01",1,0,0,17970,1,0,1453,0,0,0,364
197,0,0,"0370-09-23 20:52:40",1,0,1,18292,0,0,1479,0,0,1,370
198,1,0,"0373-06-22 20:42:29",0,0,1,18428,0,0,1490,1,0,0,373
199,0,0,"0374-09-23 20:06:37",1,0,0,18490,1,0,1495,0,0,1,374
200,0,0,"0374-12-21 16:37:01",0,1,0,18502,1,0,1496,1,0,0,374
201,1,0,"0377-06-22 19:59:03",0,0,0,18626,1,0,1506,1,0,0,377
202,0,0,"0378-09-23 19:24:59",1,0,1,18688,0,0,1511,0,0,1,378
203,0,0,"0378-12-21 15:59:49",0,1,1,18700,0,0,1512,1,0,0,378
204,0,1,"0379-03-21 12:44:14",1,0,1,18712,0,0,1513,0,0,0,379
205,0,0,"0382-12-21 15:22:11",0,1,0,18898,1,0,1528,1,0,0,382
206,0,1,"0383-03-21 11:58:12",1,0,0,18910,1,0,1529,0,0,0,383
207,1,0,"0388-06-22 11:48:17",0,0,0,19170,1,0,1550,1,0,0,388
208,0,0,"0389-09-23 11:17:27",1,0,1,19232,0,0,1555,0,0,1,389
209,1,0,"0392-06-22 11:04:23",0,0,1,19368,0,0,1566,1,0,0,392
210,0,0,"0393-09-23 10:38:20",1,0,0,19430,1,0,1571,0,0,1,393
211,0,0,"0393-12-21 07:19:15",0,1,0,19442,1,0,1572,1,0,0,393
212,1,0,"0396-06-22 10:12:19",0,0,0,19566,1,0,1582,1,0,0,396
213,0,0,"0397-09-23 09:56:28",1,0,1,19628,0,0,1587,0,0,1,397
214,0,0,"0397-12-21 06:48:46",0,1,1,19640,0,0,1588,1,0,0,397
215,0,1,"0398-03-21 03:09:01",1,0,1,19652,0,0,1589,0,0,0,398
216,0,0,"0401-12-21 06:13:31",0,1,0,19838,1,0,1604,1,0,0,401
217,0,1,"0402-03-21 02:30:23",1,0,0,19850,1,0,1605,0,0,0,402
218,0,1,"0406-03-21 01:29:00",1,0,1,20048,0,0,1621,0,0,0,406
219,1,0,"0407-06-23 02:01:21",0,0,0,20110,1,0,1626,1,0,0,407
220,0,0,"0408-09-23 01:52:48",1,0,1,20172,0,0,1631,0,0,1,408
221,0,0,"0408-12-20 22:51:12",0,1,1,20184,0,0,1632,1,0,0,408
222,1,0,"0411-06-23 01:09:11",0,0,1,20308,0,0,1642,1,0,0,411
223,0,0,"0412-09-23 01:01:55",1,0,0,20370,1,0,1647,0,0,1,412
224,0,0,"0412-12-20 22:07:33",0,1,0,20382,1,0,1648,1,0,0,412
225,1,0,"0415-06-23 00:34:44",0,0,0,20506,1,0,1658,1,0,0,415
226,0,0,"0416-12-20 21:28:23",0,1,1,20580,0,0,1664,1,0,0,416
227,0,1,"0417-03-20 17:36:36",1,0,1,20592,0,0,1665,0,0,0,417
228,0,1,"0421-03-20 16:56:38",1,0,0,20790,1,0,1681,0,0,0,421
229,1,0,"0422-06-22 17:06:19",0,0,1,20852,0,0,1686,1,0,0,422
230,0,1,"0425-03-20 15:59:56",1,0,1,20988,0,0,1697,0,0,0,425
231,1,0,"0426-06-22 16:11:33",0,0,0,21050,1,0,1702,1,0,0,426
232,0,0,"0427-09-23 16:23:03",1,0,1,21112,0,0,1707,0,0,1,427
233,0,0,"0427-12-21 13:26:02",0,1,1,21124,0,0,1708,1,0,0,427
234,1,0,"0430-06-22 15:19:09",0,0,1,21248,0,0,1718,1,0,0,430
235,0,0,"0431-09-23 15:38:48",1,0,0,21310,1,0,1723,0,0,1,431
236,0,0,"0431-12-21 12:50:30",0,1,0,21322,1,0,1724,1,0,0,431
237,0,0,"0435-09-23 15:07:07",1,0,1,21508,0,0,1739,0,0,1,435
238,0,1,"0436-03-20 08:11:53",1,0,1,21532,0,0,1741,0,0,0,436
239,0,1,"0440-03-20 07:21:51",1,0,0,21730,1,0,1757,0,0,0,440
240,1,0,"0441-06-22 07:14:44",0,0,1,21792,0,0,1762,1,0,0,441
241,0,1,"0444-03-20 06:24:43",1,0,1,21928,0,0,1773,0,0,0,444
242,1,0,"0445-06-22 06:17:20",0,0,0,21990,1,0,1778,1,0,0,445
243,0,0,"0446-12-21 04:14:28",0,1,1,22064,0,0,1784,1,0,0,446
244,1,0,"0449-06-22 05:32:44",0,0,1,22188,0,0,1794,1,0,0,449
245,0,0,"0450-09-23 06:11:10",1,0,0,22250,1,0,1799,0,0,1,450
246,0,0,"0450-12-21 03:31:26",0,1,0,22262,1,0,1800,1,0,0,450
247,0,1,"0451-03-20 23:08:13",1,0,0,22274,1,0,1801,0,0,0,451
248,0,0,"0454-09-23 05:43:19",1,0,1,22448,0,0,1815,0,0,1,454
249,0,1,"0455-03-20 22:25:31",1,0,1,22472,0,0,1817,0,0,0,455
250,0,1,"0459-03-20 21:47:57",1,0,0,22670,1,0,1833,0,0,0,459
251,1,0,"0460-06-21 21:28:42",0,0,1,22732,0,0,1838,1,0,0,460
252,1,0,"0464-06-21 20:38:52",0,0,0,22930,1,0,1854,1,0,0,464
253,1,0,"0468-06-21 19:43:07",0,0,1,23128,0,0,1870,1,0,0,468
254,0,0,"0469-09-22 20:44:26",1,0,0,23190,1,0,1875,0,0,1,469
255,0,0,"0469-12-20 18:21:13",0,1,0,23202,1,0,1876,1,0,0,469
256,0,1,"0470-03-20 13:34:19",1,0,0,23214,1,0,1877,0,0,0,470
257,0,0,"0473-09-22 20:06:48",1,0,1,23388,0,0,1891,0,0,1,473
258,0,0,"0473-12-20 17:49:40",0,1,1,23400,0,0,1892,1,0,0,473
259,0,1,"0474-03-20 12:55:59",1,0,1,23412,0,0,1893,0,0,0,474
260,0,1,"0478-03-20 12:03:52",1,0,0,23610,1,0,1909,0,0,0,478
261,1,0,"0483-06-22 10:51:52",0,0,0,23870,1,0,1930,1,0,0,483
262,0,0,"0484-09-22 11:52:32",1,0,1,23932,0,0,1935,0,0,1,484
263,1,0,"0487-06-22 10:03:59",0,0,1,24068,0,0,1946,1,0,0,487
264,0,0,"0488-09-22 11:17:45",1,0,0,24130,1,0,1951,0,0,1,488
265,0,0,"0488-12-20 09:02:30",0,1,0,24142,1,0,1952,1,0,0,488
266,0,1,"0489-03-20 03:53:38",1,0,0,24154,1,0,1953,0,0,0,489
267,0,0,"0492-09-22 10:36:06",1,0,1,24328,0,0,1967,0,0,1,492
268,0,0,"0492-12-20 08:39:02",0,1,1,24340,0,0,1968,1,0,0,492
269,0,1,"0493-03-20 03:28:40",1,0,1,24352,0,0,1969,0,0,0,493
270,0,1,"0497-03-20 02:35:50",1,0,0,24550,1,0,1985,0,0,0,497
271,0,0,"0499-09-23 03:18:58",1,0,0,24674,1,0,1995,0,0,1,499
272,1,0,"0502-06-23 00:58:03",0,0,0,24810,1,0,2006,1,0,0,502
273,0,0,"0503-09-24 02:24:56",1,0,1,24872,0,0,2011,0,0,1,503
274,0,0,"0503-12-22 00:30:19",0,1,1,24884,0,0,2012,1,0,0,503
275,1,0,"0506-06-23 00:10:09",0,0,1,25008,0,0,2022,1,0,0,506
276,0,0,"0507-09-24 01:49:25",1,0,0,25070,1,0,2027,0,0,1,507
277,0,0,"0507-12-21 23:54:35",0,1,0,25082,1,0,2028,1,0,0,507
278,0,0,"0511-12-21 23:11:34",0,1,1,25280,0,0,2044,1,0,0,511
279,0,1,"0512-03-20 17:54:32",1,0,1,25292,0,0,2045,0,0,0,512
280,0,1,"0516-03-20 17:03:43",1,0,0,25490,1,0,2061,0,0,0,516
281,1,0,"0517-06-22 16:01:38",0,0,1,25552,0,0,2066,1,0,0,517
282,0,0,"0518-09-23 17:49:59",1,0,0,25614,1,0,2071,0,0,1,518
283,1,0,"0521-06-22 15:07:09",0,0,0,25750,1,0,2082,1,0,0,521
284,0,0,"0522-09-23 16:57:33",1,0,1,25812,0,0,2087,0,0,1,522
285,0,0,"0522-12-21 15:06:55",0,1,1,25824,0,0,2088,1,0,0,522
286,1,0,"0525-06-22 14:22:10",0,0,1,25948,0,0,2098,1,0,0,525
287,0,0,"0526-09-23 16:25:34",1,0,0,26010,1,0,2103,0,0,1,526
288,0,0,"0526-12-21 14:41:22",0,1,0,26022,1,0,2104,1,0,0,526
289,0,0,"0530-12-21 14:01:23",0,1,1,26220,0,0,2120,1,0,0,530
290,0,1,"0531-03-21 08:23:30",1,0,1,26232,0,0,2121,0,0,0,531
291,0,1,"0535-03-21 07:29:08",1,0,0,26430,1,0,2137,0,0,0,535
292,1,0,"0536-06-22 06:16:54",0,0,1,26492,0,0,2142,1,0,0,536
293,0,0,"0537-12-21 06:42:16",0,1,0,26566,1,0,2148,1,0,0,537
294,1,0,"0540-06-22 05:16:09",0,0,0,26690,1,0,2158,1,0,0,540
295,0,0,"0541-09-23 07:30:33",1,0,1,26752,0,0,2163,0,0,1,541
296,0,0,"0541-12-21 05:57:09",0,1,1,26764,0,0,2164,1,0,0,541
297,1,0,"0544-06-22 04:43:47",0,0,1,26888,0,0,2174,1,0,0,544
298,0,0,"0545-09-23 06:54:58",1,0,0,26950,1,0,2179,0,0,1,545
299,0,0,"0545-12-21 05:23:39",0,1,0,26962,1,0,2180,1,0,0,545
300,0,1,"0546-03-20 23:23:33",1,0,0,26974,1,0,2181,0,0,0,546
301,0,1,"0550-03-20 22:37:00",1,0,1,27172,0,0,2197,0,0,0,550
302,1,0,"0551-06-22 21:21:12",0,0,0,27234,1,0,2202,1,0,0,551
303,0,1,"0554-03-20 21:56:38",1,0,0,27370,1,0,2213,0,0,0,554
304,1,0,"0555-06-22 20:33:29",0,0,1,27432,0,0,2218,1,0,0,555
305,0,0,"0556-12-20 21:28:07",0,1,0,27506,1,0,2224,1,0,0,556
306,1,0,"0559-06-22 19:38:24",0,0,0,27630,1,0,2234,1,0,0,559
307,0,0,"0560-09-22 22:03:32",1,0,1,27692,0,0,2239,0,0,1,560
308,0,0,"0560-12-20 20:40:15",0,1,1,27704,0,0,2240,1,0,0,560
309,0,0,"0564-09-22 21:27:10",1,0,0,27890,1,0,2255,0,0,1,564
310,0,0,"0564-12-20 20:16:50",0,1,0,27902,1,0,2256,1,0,0,564
311,0,1,"0565-03-20 13:57:53",1,0,0,27914,1,0,2257,0,0,0,565
312,0,1,"0569-03-20 13:08:44",1,0,1,28112,0,0,2273,0,0,0,569
313,0,1,"0573-03-20 12:18:03",1,0,0,28310,1,0,2289,0,0,0,573
314,1,0,"0574-06-22 10:40:48",0,0,1,28372,0,0,2294,1,0,0,574
315,1,0,"0578-06-22 09:51:27",0,0,0,28570,1,0,2310,1,0,0,578
316,0,0,"0579-09-23 12:35:01",1,0,1,28632,0,0,2315,0,0,1,579
317,0,0,"0579-12-21 11:31:17",0,1,1,28644,0,0,2316,1,0,0,579
318,0,1,"0580-03-20 04:59:54",1,0,1,28656,0,0,2317,0,0,0,580
319,0,0,"0583-09-23 11:56:46",1,0,0,28830,1,0,2331,0,0,1,583
