"id","apofasal","apoperi_id","apoperico","aporico","date","estival","fasal","invernal","invertido","lleno","luna_id","nuevo","otonyal","perico","primaveral","selecto","soe_id","year"
2220,1,18305,1,1,"1690-06-21 02:52:49",1,0,0,1,0,,0,0,0,0,0,6758,1690
2221,0,,0,0,"1691-09-22 20:58:32",0,1,0,0,0,83665,1,1,0,0,0,6763,1691
2222,0,,0,0,"1691-09-22 20:58:32",0,1,0,0,0,187508,1,1,0,0,0,6763,1691
2223,0,18358,1,0,"1692-06-20 14:19:15",1,0,0,0,0,,0,0,1,0,0,6766,1692
2224,0,18411,1,1,"1694-06-21 02:05:24",1,0,0,0,0,,0,0,0,0,0,6774,1694
2225,0,,0,0,"1695-09-22 20:12:01",0,1,0,0,1,83863,0,1,0,0,0,6779,1695
2226,0,,0,0,"1695-09-22 20:12:01",0,1,0,0,1,187706,0,1,0,0,0,6779,1695
2227,0,,0,0,"1696-03-19 14:03:05",0,1,0,0,1,83887,0,0,0,1,0,6781,1696
2228,0,,0,0,"1696-03-19 14:03:05",0,1,0,0,1,187730,0,0,0,1,0,6781,1696
2229,0,18524,1,0,"1698-09-22 13:54:39",0,0,0,0,0,,0,1,1,0,0,6791,1698
2230,0,,0,0,"1699-09-22 19:38:04",0,1,0,0,0,84061,1,1,0,0,0,6795,1699
2231,0,,0,0,"1699-09-22 19:38:04",0,1,0,0,0,187904,1,1,0,0,0,6795,1699
2232,0,,0,0,"1699-12-21 10:47:06",0,1,1,0,0,84073,1,0,0,0,0,6796,1699
2233,0,,0,0,"1699-12-21 10:47:06",0,1,1,0,0,187916,1,0,0,0,0,6796,1699
2234,0,,0,0,"1700-03-20 13:26:08",0,1,0,0,0,84085,1,0,0,1,0,6797,1700
2235,0,,0,0,"1700-03-20 13:26:08",0,1,0,0,0,187928,1,0,0,1,0,6797,1700
2236,0,18630,1,0,"1702-09-23 13:05:47",0,0,0,0,0,,0,1,1,0,0,6807,1702
2237,0,,0,0,"1703-12-22 10:09:15",0,1,1,1,1,84271,0,0,0,0,0,6812,1703
2238,0,,0,0,"1703-12-22 10:09:15",0,1,1,1,1,188114,0,0,0,0,0,6812,1703
2239,0,,0,0,"1704-03-20 12:48:54",0,1,0,0,1,84283,0,0,0,1,0,6813,1704
2240,0,,0,0,"1704-03-20 12:48:54",0,1,0,0,1,188126,0,0,0,1,0,6813,1704
2241,0,18683,1,1,"1704-09-23 00:47:37",0,0,0,0,0,,0,1,0,0,0,6815,1704
2242,0,,0,0,"1705-06-21 17:59:42",1,1,0,0,0,84345,1,0,0,0,0,6818,1705
2243,0,,0,0,"1705-06-21 17:59:42",1,1,0,0,0,188188,1,0,0,0,0,6818,1705
2244,0,18716,1,0,"1705-12-21 21:42:49",0,0,1,0,0,,0,0,1,0,0,6820,1705
2245,0,18736,1,0,"1706-09-23 12:21:00",0,0,0,0,0,,0,1,1,0,0,6823,1706
2246,0,18769,1,1,"1707-12-22 09:22:54",0,0,1,0,0,,0,0,0,0,0,6828,1707
2247,0,18789,1,1,"1708-09-22 23:49:22",0,0,0,0,0,,0,1,0,0,0,6831,1708
2248,0,,0,0,"1709-06-21 17:05:05",1,1,0,0,1,84543,0,0,0,0,0,6834,1709
2249,0,,0,0,"1709-06-21 17:05:05",1,1,0,0,1,188386,0,0,0,0,0,6834,1709
2250,1,,0,0,"1710-09-23 11:25:58",0,1,0,1,0,84605,1,1,0,0,0,6839,1710
2251,1,,0,0,"1710-09-23 11:25:58",0,1,0,1,0,188448,1,1,0,0,0,6839,1710
2252,1,18842,1,0,"1710-09-23 11:25:58",0,0,0,1,0,,0,1,1,0,0,6839,1710
2253,0,18875,1,1,"1711-12-22 08:31:16",0,0,1,0,0,,0,0,0,0,0,6844,1711
2254,0,18895,1,1,"1712-09-22 23:06:00",0,0,0,0,0,,0,1,0,0,0,6847,1712
2255,1,,0,0,"1714-09-23 10:42:47",0,1,0,0,1,84803,0,1,0,0,1,6855,1714
2256,1,,0,0,"1714-09-23 10:42:47",0,1,0,0,1,188646,0,1,0,0,1,6855,1714
2257,1,18948,1,0,"1714-09-23 10:42:47",0,0,0,0,0,,0,1,1,0,1,6855,1714
2258,0,18961,1,1,"1715-03-21 04:42:31",0,0,0,0,0,,0,0,0,1,0,6857,1715
2259,0,18981,1,1,"1715-12-22 07:58:14",0,0,1,0,0,,0,0,0,0,0,6860,1715
2260,0,19001,1,1,"1716-09-22 22:17:37",0,0,0,0,0,,0,1,0,0,0,6863,1716
2261,1,,0,0,"1718-09-23 09:58:49",0,1,0,1,0,85001,1,1,0,0,0,6871,1718
2262,1,,0,0,"1718-09-23 09:58:49",0,1,0,1,0,188844,1,1,0,0,0,6871,1718
2263,1,19054,1,0,"1718-09-23 09:58:49",0,0,0,1,0,,0,1,1,0,0,6871,1718
2264,0,,0,0,"1718-12-22 01:26:14",0,1,1,0,0,85013,1,0,0,0,0,6872,1718
2265,0,,0,0,"1718-12-22 01:26:14",0,1,1,0,0,188856,1,0,0,0,0,6872,1718
2266,1,,0,0,"1719-03-21 04:03:23",0,1,0,0,0,85025,1,0,0,1,1,6873,1719
2267,1,,0,0,"1719-03-21 04:03:23",0,1,0,0,0,188868,1,0,0,1,1,6873,1719
2268,1,19067,1,1,"1719-03-21 04:03:23",0,0,0,0,0,,0,0,0,1,1,6873,1719
2269,0,19107,1,1,"1720-09-22 21:46:47",0,0,0,0,0,,0,1,0,0,0,6879,1720
2270,0,19160,1,0,"1722-09-23 09:25:30",0,0,0,0,0,,0,1,1,0,0,6887,1722
2271,0,,0,0,"1722-12-22 00:49:05",0,1,1,0,1,85211,0,0,0,0,0,6888,1722
2272,0,,0,0,"1722-12-22 00:49:05",0,1,1,0,1,189054,0,0,0,0,0,6888,1722
2273,0,,0,0,"1723-03-21 03:17:18",0,1,0,0,1,85223,0,0,0,1,0,6889,1723
2274,0,,0,0,"1723-03-21 03:17:18",0,1,0,0,1,189066,0,0,0,1,0,6889,1723
2275,0,,0,0,"1724-06-21 08:06:15",1,1,0,0,0,85285,1,0,0,0,0,6894,1724
2276,0,,0,0,"1724-06-21 08:06:15",1,1,0,0,0,189128,1,0,0,0,0,6894,1724
2277,0,,0,0,"1725-09-23 02:46:33",0,1,0,0,1,85347,0,1,0,0,0,6899,1725
2278,0,,0,0,"1725-09-23 02:46:33",0,1,0,0,1,189190,0,1,0,0,0,6899,1725
2279,0,19266,1,0,"1726-09-23 08:27:58",0,0,0,0,0,,0,1,1,0,0,6903,1726
2280,0,19286,1,0,"1727-06-22 01:27:35",1,0,0,0,0,,0,0,1,0,0,6906,1727
2281,0,,0,0,"1728-06-21 07:10:54",1,1,0,0,1,85483,0,0,0,0,0,6910,1728
2282,0,,0,0,"1728-06-21 07:10:54",1,1,0,0,1,189326,0,0,0,0,0,6910,1728
2283,0,,0,0,"1729-09-23 01:50:02",0,1,0,0,0,85545,1,1,0,0,0,6915,1729
2284,0,,0,0,"1729-09-23 01:50:02",0,1,0,0,0,189388,1,1,0,0,0,6915,1729
2285,0,19372,1,0,"1730-09-23 07:37:40",0,0,0,0,0,,0,1,1,0,0,6919,1730
2286,0,19392,1,0,"1731-06-22 00:36:28",1,0,0,0,0,,0,0,1,0,0,6922,1731
2287,0,19445,1,1,"1733-06-21 12:10:01",1,0,0,0,0,,0,0,0,0,0,6930,1733
2288,0,,0,0,"1733-09-23 01:10:07",0,1,0,0,1,85743,0,1,0,0,0,6931,1733
2289,0,,0,0,"1733-09-23 01:10:07",0,1,0,0,1,189586,0,1,0,0,0,6931,1733
2290,0,,0,0,"1733-12-21 16:42:39",0,1,1,0,1,85755,0,0,0,0,0,6932,1733
2291,0,,0,0,"1733-12-21 16:42:39",0,1,1,0,1,189598,0,0,0,0,0,6932,1733
2292,0,19498,1,0,"1735-06-21 23:48:58",1,0,0,0,0,,0,0,1,0,0,6938,1735
2293,0,19551,1,1,"1737-06-21 11:29:59",1,0,0,0,0,,0,0,0,0,0,6946,1737
2294,0,,0,0,"1737-12-21 16:13:02",0,1,1,0,0,85953,1,0,0,0,0,6948,1737
2295,0,,0,0,"1737-12-21 16:13:02",0,1,1,0,0,189796,1,0,0,0,0,6948,1737
2296,0,,0,0,"1738-03-20 18:33:18",0,1,0,0,0,85965,1,0,0,1,0,6949,1738
2297,0,,0,0,"1738-03-20 18:33:18",0,1,0,0,0,189808,1,0,0,1,0,6949,1738
2298,1,,0,0,"1739-06-21 23:05:57",1,1,0,0,1,86027,0,0,0,0,1,6954,1739
2299,1,,0,0,"1739-06-21 23:05:57",1,1,0,0,1,189870,0,0,0,0,1,6954,1739
2300,1,19604,1,0,"1739-06-21 23:05:57",1,0,0,0,0,,0,0,1,0,1,6954,1739
2301,0,19657,1,1,"1741-06-21 10:48:39",1,0,0,0,0,,0,0,0,0,0,6962,1741
2302,0,,0,0,"1741-12-21 15:34:48",0,1,1,0,1,86151,0,0,0,0,0,6964,1741
2303,0,,0,0,"1741-12-21 15:34:48",0,1,1,0,1,189994,0,0,0,0,0,6964,1741
2304,0,,0,0,"1742-03-20 17:54:04",0,1,0,0,1,86163,0,0,0,1,0,6965,1742
2305,0,,0,0,"1742-03-20 17:54:04",0,1,0,0,1,190006,0,0,0,1,0,6965,1742
2306,1,,0,0,"1743-06-21 22:27:54",1,1,0,1,0,86225,1,0,0,0,0,6970,1743
2307,1,,0,0,"1743-06-21 22:27:54",1,1,0,1,0,190068,1,0,0,0,0,6970,1743
2308,1,19710,1,0,"1743-06-21 22:27:54",1,0,0,1,0,,0,0,1,0,0,6970,1743
2309,0,,0,0,"1744-09-22 17:10:12",0,1,0,0,1,86287,0,1,0,0,0,6975,1744
2310,0,,0,0,"1744-09-22 17:10:12",0,1,0,0,1,190130,0,1,0,0,0,6975,1744
2311,0,19750,1,0,"1744-12-21 08:57:06",0,0,1,0,0,,0,0,1,0,0,6976,1744
2312,0,19763,1,1,"1745-06-21 09:59:41",1,0,0,0,0,,0,0,0,0,0,6978,1745
2313,1,,0,0,"1747-06-21 21:21:55",1,1,0,0,1,86423,0,0,0,0,1,6986,1747
2314,1,,0,0,"1747-06-21 21:21:55",1,1,0,0,1,190266,0,0,0,0,1,6986,1747
2315,1,19816,1,0,"1747-06-21 21:21:55",1,0,0,0,0,,0,0,1,0,1,6986,1747
2316,0,,0,0,"1748-09-22 16:15:16",0,1,0,0,0,86485,1,1,0,0,0,6991,1748
2317,0,,0,0,"1748-09-22 16:15:16",0,1,0,0,0,190328,1,1,0,0,0,6991,1748
2318,0,19856,1,0,"1748-12-21 08:11:33",0,0,1,0,0,,0,0,1,0,0,6992,1748
2319,0,19869,1,1,"1749-06-21 08:53:31",1,0,0,0,0,,0,0,0,0,0,6994,1749
2320,0,19922,1,0,"1751-06-21 20:32:49",1,0,0,0,0,,0,0,1,0,0,7002,1751
2321,0,19942,1,0,"1752-03-20 03:46:41",0,0,0,0,0,,0,0,1,1,0,7005,1752
2322,0,,0,0,"1752-09-22 15:27:00",0,1,0,0,1,86683,0,1,0,0,0,7007,1752
2323,0,,0,0,"1752-09-22 15:27:00",0,1,0,0,1,190526,0,1,0,0,0,7007,1752
2324,1,,0,0,"1752-12-21 07:32:00",0,1,1,0,1,86695,0,0,0,0,1,7008,1752
2325,1,,0,0,"1752-12-21 07:32:00",0,1,1,0,1,190538,0,0,0,0,1,7008,1752
2326,1,19962,1,0,"1752-12-21 07:32:00",0,0,1,0,0,,0,0,1,0,1,7008,1752
2327,0,,0,0,"1754-06-21 14:09:10",1,1,0,0,0,86769,1,0,0,0,0,7014,1754
2328,0,,0,0,"1754-06-21 14:09:10",1,1,0,0,0,190612,1,0,0,0,0,7014,1754
2329,0,20015,1,1,"1754-12-21 19:08:43",0,0,1,0,0,,0,0,0,0,0,7016,1754
2330,0,20028,1,0,"1755-06-21 19:51:01",1,0,0,0,0,,0,0,1,0,0,7018,1755
2331,0,20048,1,0,"1756-03-20 03:17:08",0,0,0,0,0,,0,0,1,1,0,7021,1756
2332,1,,0,0,"1756-12-21 06:50:39",0,1,1,1,0,86893,1,0,0,0,0,7024,1756
2333,1,,0,0,"1756-12-21 06:50:39",0,1,1,1,0,190736,1,0,0,0,0,7024,1756
2334,1,20068,1,0,"1756-12-21 06:50:39",0,0,1,1,0,,0,0,1,0,0,7024,1756
2335,0,,0,0,"1757-03-20 09:00:04",0,1,0,0,0,86905,1,0,0,1,0,7025,1757
2336,0,,0,0,"1757-03-20 09:00:04",0,1,0,0,0,190748,1,0,0,1,0,7025,1757
2337,0,20101,1,1,"1758-03-20 14:50:36",0,0,0,0,0,,0,0,0,1,0,7029,1758
2338,0,,0,0,"1758-06-21 13:24:20",1,1,0,0,1,86967,0,0,0,0,0,7030,1758
2339,0,,0,0,"1758-06-21 13:24:20",1,1,0,0,1,190810,0,0,0,0,0,7030,1758
2340,0,20121,1,1,"1758-12-21 18:37:09",0,0,1,0,0,,0,0,0,0,0,7032,1758
2341,0,20141,1,1,"1759-09-23 08:18:46",0,0,0,0,0,,0,1,0,0,0,7035,1759
2342,0,20154,1,0,"1760-03-20 02:24:15",0,0,0,0,0,,0,0,1,1,0,7037,1760
2343,0,20174,1,0,"1760-12-21 06:21:22",0,0,1,0,0,,0,0,1,0,1,7040,1760
2344,0,,0,0,"1761-03-20 08:18:36",0,1,0,0,1,87103,0,0,0,1,0,7041,1761
2345,0,,0,0,"1761-03-20 08:18:36",0,1,0,0,1,190946,0,0,0,1,0,7041,1761
2346,0,20207,1,1,"1762-03-20 14:14:42",0,0,0,0,0,,0,0,0,1,0,7045,1762
2347,0,,0,0,"1762-06-21 12:35:54",1,1,0,0,0,87165,1,0,0,0,0,7046,1762
2348,0,,0,0,"1762-06-21 12:35:54",1,1,0,0,0,191008,1,0,0,0,0,7046,1762
2349,0,20227,1,1,"1762-12-21 17:51:50",0,0,1,0,0,,0,0,0,0,0,7048,1762
2350,0,20247,1,1,"1763-09-23 07:29:04",0,0,0,0,0,,0,1,0,0,0,7051,1763
2351,0,20260,1,0,"1764-03-20 01:50:20",0,0,0,0,0,,0,0,1,1,0,7053,1764
2352,0,20280,1,0,"1764-12-21 05:29:56",0,0,1,0,0,,0,0,1,0,0,7056,1764
2353,0,20300,1,0,"1765-09-22 19:02:43",0,0,0,0,0,,0,1,1,0,0,7059,1765
2354,0,20313,1,1,"1766-03-20 13:16:20",0,0,0,0,0,,0,0,0,1,0,7061,1766
2355,0,20333,1,1,"1766-12-21 17:03:51",0,0,1,0,0,,0,0,0,0,0,7064,1766
2356,1,,0,0,"1767-09-23 06:33:14",0,1,0,0,0,87425,1,1,0,0,1,7067,1767
2357,1,,0,0,"1767-09-23 06:33:14",0,1,0,0,0,191268,1,1,0,0,1,7067,1767
2358,1,20353,1,1,"1767-09-23 06:33:14",0,0,0,0,0,,0,1,0,0,1,7067,1767
2359,0,,0,0,"1767-12-21 22:47:38",0,1,1,0,0,87437,1,0,0,0,0,7068,1767
2360,0,,0,0,"1767-12-21 22:47:38",0,1,1,0,0,191280,1,0,0,0,0,7068,1767
2361,0,20366,1,0,"1768-03-20 00:47:15",0,0,0,1,0,,0,0,1,1,0,7069,1768
2362,0,20386,1,0,"1768-12-21 04:36:49",0,0,1,0,0,,0,0,1,0,0,7072,1768
2363,0,20419,1,1,"1770-03-20 12:29:58",0,0,0,0,0,,0,0,0,1,0,7077,1770
2364,0,20439,1,1,"1770-12-21 16:18:15",0,0,1,0,0,,0,0,0,0,0,7080,1770
2365,0,,0,0,"1771-09-23 05:50:15",0,1,0,0,1,87623,0,1,0,0,0,7083,1771
2366,0,,0,0,"1771-09-23 05:50:15",0,1,0,0,1,191466,0,1,0,0,0,7083,1771
2367,0,,0,0,"1771-12-21 22:17:29",0,1,1,0,1,87635,0,0,0,0,0,7084,1771
2368,0,,0,0,"1771-12-21 22:17:29",0,1,1,0,1,191478,0,0,0,0,0,7084,1771
2369,1,,0,0,"1772-03-20 00:09:52",0,1,0,0,1,87647,0,0,0,1,1,7085,1772
2370,1,,0,0,"1772-03-20 00:09:52",0,1,0,0,1,191490,0,0,0,1,1,7085,1772
2371,1,20472,1,0,"1772-03-20 00:09:52",0,0,0,0,0,,0,0,1,1,1,7085,1772
2372,0,20492,1,0,"1772-12-21 04:08:07",0,0,1,0,0,,0,0,1,0,0,7088,1772
2373,0,,0,0,"1775-12-21 21:39:18",0,1,1,0,0,87833,1,0,0,0,0,7100,1775
2374,0,,0,0,"1775-12-21 21:39:18",0,1,1,0,0,191676,1,0,0,0,0,7100,1775
2375,1,,0,0,"1776-03-19 23:36:26",0,1,0,1,0,87845,1,0,0,1,0,7101,1776
2376,1,,0,0,"1776-03-19 23:36:26",0,1,0,1,0,191688,1,0,0,1,0,7101,1776
2377,1,20578,1,0,"1776-03-19 23:36:26",0,0,0,1,0,,0,0,1,1,0,7101,1776
2378,0,20598,1,0,"1776-12-21 03:30:53",0,0,1,0,0,,0,0,1,0,0,7104,1776
2379,0,,0,0,"1777-06-21 03:40:42",1,1,0,0,1,87907,0,0,0,0,0,7106,1777
2380,0,,0,0,"1777-06-21 03:40:42",1,1,0,0,1,191750,0,0,0,0,0,7106,1777
2381,1,,0,0,"1780-03-19 22:53:13",0,1,0,0,1,88043,0,0,0,1,0,7117,1780
2382,1,,0,0,"1780-03-19 22:53:13",0,1,0,0,1,191886,0,0,0,1,0,7117,1780
2383,0,20684,1,0,"1780-03-19 22:53:13",0,0,0,0,0,,0,0,1,1,0,7117,1780
2384,0,,0,0,"1781-06-21 02:45:51",1,1,0,0,0,88105,1,0,0,0,0,7122,1781
2385,0,,0,0,"1781-06-21 02:45:51",1,1,0,0,0,191948,1,0,0,0,0,7122,1781
2386,0,,0,0,"1786-09-22 20:59:45",0,1,0,0,0,88365,1,1,0,0,0,7143,1786
2387,0,,0,0,"1786-09-22 20:59:45",0,1,0,0,0,192208,1,1,0,0,0,7143,1786
2388,0,,0,0,"1786-12-21 13:34:12",0,1,1,0,0,88377,1,0,0,0,0,7144,1786
2389,0,,0,0,"1786-12-21 13:34:12",0,1,1,0,0,192220,1,0,0,0,0,7144,1786
2390,0,20903,1,1,"1788-06-20 19:08:30",1,0,0,0,0,,0,0,0,0,0,7150,1788
2391,0,,0,0,"1790-09-22 20:11:10",0,1,0,0,1,88563,0,1,0,0,0,7159,1790
2392,0,,0,0,"1790-09-22 20:11:10",0,1,0,0,1,192406,0,1,0,0,0,7159,1790
2393,0,,0,0,"1790-12-21 12:52:07",0,1,1,0,1,88575,0,0,0,0,0,7160,1790
2394,0,,0,0,"1790-12-21 12:52:07",0,1,1,0,1,192418,0,0,0,0,0,7160,1790
2395,0,,0,0,"1791-03-20 14:48:11",0,1,0,0,1,88587,0,0,0,1,0,7161,1791
2396,0,,0,0,"1791-03-20 14:48:11",0,1,0,0,1,192430,0,0,0,1,0,7161,1791
2397,0,21009,1,1,"1792-06-20 18:25:47",1,0,0,0,0,,0,0,0,0,0,7166,1792
2398,0,21062,1,0,"1794-06-21 06:15:27",1,0,0,0,0,,0,0,1,0,0,7174,1794
2399,0,,0,0,"1794-12-21 12:23:32",0,1,1,0,0,88773,1,0,0,0,0,7176,1794
2400,0,,0,0,"1794-12-21 12:23:32",0,1,1,0,0,192616,1,0,0,0,0,7176,1794
2401,0,,0,0,"1795-03-20 14:03:31",0,1,0,0,0,88785,1,0,0,1,0,7177,1795
2402,0,,0,0,"1795-03-20 14:03:31",0,1,0,0,0,192628,1,0,0,1,0,7177,1795
2403,0,,0,0,"1796-06-20 17:41:47",1,1,0,1,1,88847,0,0,0,0,0,7182,1796
2404,0,,0,0,"1796-06-20 17:41:47",1,1,0,1,1,192690,0,0,0,0,0,7182,1796
2405,0,,0,0,"1800-06-21 16:51:08",1,1,0,0,0,89045,1,0,0,0,0,7198,1800
2406,0,,0,0,"1800-06-21 16:51:08",1,1,0,0,0,192888,1,0,0,0,0,7198,1800
2407,0,21228,1,0,"1800-09-23 06:25:06",0,0,0,0,0,,0,1,1,0,0,7199,1800
2408,0,21281,1,1,"1802-09-23 18:01:48",0,0,0,0,0,,0,1,0,0,0,7207,1802
2409,0,,0,0,"1805-09-23 11:28:34",0,1,0,0,0,89305,1,1,0,0,0,7219,1805
2410,0,,0,0,"1805-09-23 11:28:34",0,1,0,0,0,193148,1,1,0,0,0,7219,1805
2411,0,21367,1,1,"1805-12-22 04:12:52",0,0,1,0,0,,0,0,0,0,0,7220,1805
2412,0,,0,0,"1806-03-21 05:51:48",0,1,0,0,0,89329,1,0,0,1,0,7221,1806
2413,0,,0,0,"1806-03-21 05:51:48",0,1,0,0,0,193172,1,0,0,1,0,7221,1806
2414,0,21387,1,1,"1806-09-23 17:07:30",0,0,0,0,0,,0,1,0,0,0,7223,1806
2415,0,21453,1,1,"1809-03-20 23:21:24",0,0,0,0,0,,0,0,0,1,0,7233,1809
2416,0,,0,0,"1809-09-23 10:41:42",0,1,0,0,1,89503,0,1,0,0,0,7235,1809
2417,0,,0,0,"1809-09-23 10:41:42",0,1,0,0,1,193346,0,1,0,0,0,7235,1809
2418,1,,0,0,"1809-12-22 03:37:18",0,1,1,1,1,89515,0,0,0,0,0,7236,1809
2419,1,,0,0,"1809-12-22 03:37:18",0,1,1,1,1,193358,0,0,0,0,0,7236,1809
2420,1,21473,1,1,"1809-12-22 03:37:18",0,0,1,1,0,,0,0,0,0,0,7236,1809
2421,0,,0,0,"1810-03-21 05:20:05",0,1,0,0,1,89527,0,0,0,1,0,7237,1810
2422,0,,0,0,"1810-03-21 05:20:05",0,1,0,0,1,193370,0,0,0,1,0,7237,1810
2423,0,21493,1,1,"1810-09-23 16:36:19",0,0,0,0,0,,0,1,0,0,0,7239,1810
2424,0,21559,1,1,"1813-03-20 22:49:15",0,0,0,0,0,,0,0,0,1,0,7249,1813
2425,0,,0,0,"1813-12-22 03:06:56",0,1,1,0,0,89713,1,0,0,0,0,7252,1813
2426,0,,0,0,"1813-12-22 03:06:56",0,1,1,0,0,193556,1,0,0,0,0,7252,1813
2427,0,,0,0,"1814-03-21 04:42:21",0,1,0,0,0,89725,1,0,0,1,0,7253,1814
2428,0,,0,0,"1814-03-21 04:42:21",0,1,0,0,0,193568,1,0,0,1,0,7253,1814
2429,0,21599,1,1,"1814-09-23 15:46:03",0,0,0,0,0,,0,1,0,0,0,7255,1814
2430,0,,0,0,"1815-06-22 07:57:47",1,1,0,0,1,89787,0,0,0,0,0,7258,1815
2431,0,,0,0,"1815-06-22 07:57:47",1,1,0,0,1,193630,0,0,0,0,0,7258,1815
2432,0,21665,1,1,"1817-03-20 21:59:58",0,0,0,0,0,,0,0,0,1,0,7265,1817
2433,0,21718,1,0,"1819-03-21 09:38:05",0,0,0,0,0,,0,0,1,1,0,7273,1819
2434,0,,0,0,"1819-06-22 06:57:20",1,1,0,0,0,89985,1,0,0,0,0,7274,1819
2435,0,,0,0,"1819-06-22 06:57:20",1,1,0,0,0,193828,1,0,0,0,0,7274,1819
2436,0,,0,0,"1820-09-23 02:37:15",0,1,0,0,1,90047,0,1,0,0,1,7279,1820
2437,0,,0,0,"1820-09-23 02:37:15",0,1,0,0,1,193890,0,1,0,0,1,7279,1820
2438,0,21771,1,1,"1821-03-20 21:14:48",0,0,0,0,0,,0,0,0,1,0,7281,1821
2439,0,,0,0,"1824-09-23 01:45:56",0,1,0,0,0,90245,1,1,0,0,0,7295,1824
2440,0,,0,0,"1824-09-23 01:45:56",0,1,0,0,0,194088,1,1,0,0,0,7295,1824
2441,0,,0,0,"1828-09-23 01:09:07",0,1,0,0,1,90443,0,1,0,0,0,7311,1828
2442,0,,0,0,"1828-09-23 01:09:07",0,1,0,0,1,194286,0,1,0,0,0,7311,1828
2443,0,,0,0,"1828-12-21 18:17:56",0,1,1,0,1,90455,0,0,0,0,0,7312,1828
2444,0,,0,0,"1828-12-21 18:17:56",0,1,1,0,1,194298,0,0,0,0,0,7312,1828
2445,0,,0,0,"1829-03-20 19:41:29",0,1,0,0,1,90467,0,0,0,1,0,7313,1829
2446,0,,0,0,"1829-03-20 19:41:29",0,1,0,0,1,194310,0,0,0,1,0,7313,1829
2447,0,21990,1,0,"1829-06-21 17:04:21",1,0,0,0,0,,0,0,1,0,0,7314,1829
2448,0,22043,1,1,"1831-06-22 04:36:00",1,0,0,0,0,,0,0,0,0,0,7322,1831
2449,0,,0,0,"1832-12-21 17:51:07",0,1,1,0,0,90653,1,0,0,0,0,7328,1832
2450,0,,0,0,"1832-12-21 17:51:07",0,1,1,0,0,194496,1,0,0,0,0,7328,1832
2451,0,,0,0,"1833-03-20 19:11:16",0,1,0,0,0,90665,1,0,0,1,0,7329,1833
2452,0,,0,0,"1833-03-20 19:11:16",0,1,0,0,0,194508,1,0,0,1,0,7329,1833
2453,0,,0,0,"1834-06-21 22:11:01",1,1,0,0,1,90727,0,0,0,0,0,7334,1834
2454,0,,0,0,"1834-06-21 22:11:01",1,1,0,0,1,194570,0,0,0,0,0,7334,1834
2455,0,22149,1,1,"1835-06-22 03:54:09",1,0,0,0,0,,0,0,0,0,0,7338,1835
2456,0,,0,0,"1838-06-21 21:18:00",1,1,0,0,0,90925,1,0,0,0,0,7350,1838
2457,0,,0,0,"1838-06-21 21:18:00",1,1,0,0,0,194768,1,0,0,0,0,7350,1838
2458,0,22255,1,1,"1839-06-22 02:59:51",1,0,0,0,0,,0,0,0,0,0,7354,1839
2459,0,,0,0,"1839-09-23 16:58:29",0,1,0,0,1,90987,0,1,0,0,0,7355,1839
2460,0,,0,0,"1839-09-23 16:58:29",0,1,0,0,1,194830,0,1,0,0,0,7355,1839
2461,0,22348,1,0,"1842-12-22 03:54:49",0,0,1,0,0,,0,0,1,0,0,7368,1842
2462,0,,0,0,"1843-09-23 16:08:35",0,1,0,1,0,91185,1,1,0,0,0,7371,1843
2463,0,,0,0,"1843-09-23 16:08:35",0,1,0,1,0,195028,1,1,0,0,0,7371,1843
2464,0,22454,1,0,"1846-12-22 03:11:33",0,0,1,0,0,,0,0,1,0,0,7384,1846
2465,0,,0,0,"1847-09-23 15:21:43",0,1,0,0,1,91383,0,1,0,0,1,7387,1847
2466,0,,0,0,"1847-09-23 15:21:43",0,1,0,0,1,195226,0,1,0,0,1,7387,1847
2467,0,,0,0,"1847-12-22 09:04:20",0,1,1,0,1,91395,0,0,0,0,0,7388,1847
2468,0,,0,0,"1847-12-22 09:04:20",0,1,1,0,1,195238,0,0,0,0,0,7388,1847
2469,0,,0,0,"1848-03-20 10:17:12",0,1,0,0,1,91407,0,0,0,1,0,7389,1848
2470,0,,0,0,"1848-03-20 10:17:12",0,1,0,0,1,195250,0,0,0,1,0,7389,1848
2471,0,22507,1,1,"1848-12-21 14:59:11",0,0,1,0,0,,0,0,0,0,0,7392,1848
2472,0,,0,0,"1849-06-21 13:06:24",1,1,0,1,0,91469,1,0,0,0,0,7394,1849
2473,0,,0,0,"1849-06-21 13:06:24",1,1,0,1,0,195312,1,0,0,0,0,7394,1849
2474,0,22560,1,0,"1850-12-22 02:36:53",0,0,1,0,0,,0,0,1,0,0,7400,1850
2475,0,,0,0,"1851-12-22 08:28:02",0,1,1,0,0,91593,1,0,0,0,0,7404,1851
2476,0,,0,0,"1851-12-22 08:28:02",0,1,1,0,0,195436,1,0,0,0,0,7404,1851
2477,0,,0,0,"1852-03-20 09:40:36",0,1,0,0,0,91605,1,0,0,1,0,7405,1852
2478,0,,0,0,"1852-03-20 09:40:36",0,1,0,0,0,195448,1,0,0,1,0,7405,1852
2479,0,22613,1,1,"1852-12-21 14:11:54",0,0,1,0,0,,0,0,0,0,0,7408,1852
2480,0,,0,0,"1853-06-21 12:21:33",1,1,0,0,1,91667,0,0,0,0,0,7410,1853
2481,0,,0,0,"1853-06-21 12:21:33",1,1,0,0,1,195510,0,0,0,0,0,7410,1853
